customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
28684,149,1,777.34,3,1,3,313,Needs Attention
28685,698,1,2049.0982,1,1,3,113,Lost Customers
28686,133,1,800.3100000000001,3,1,3,313,Needs Attention
28687,204,1,28.99,2,1,1,211,Needs Attention
28688,120,1,901.35,3,1,3,313,Needs Attention
28689,650,1,2049.0982,1,1,3,113,Lost Customers
28690,641,1,2049.0982,1,1,3,113,Lost Customers
28691,118,1,777.34,3,1,3,313,Needs Attention
28692,50,1,539.99,4,1,3,413,Recent Customers
28693,46,1,574.98,4,1,3,413,Recent Customers
28694,379,1,2393.06,1,1,3,113,Lost Customers
28695,199,1,2419.06,2,1,3,213,Needs Attention
28696,175,1,2428.05,2,1,3,213,Needs Attention
28697,154,1,2452.04,3,1,3,313,Needs Attention
28698,115,1,765.32,3,1,3,313,Needs Attention
28699,121,1,777.34,3,1,3,313,Needs Attention
28700,92,1,1170.48,3,1,3,313,Needs Attention
28701,91,1,1155.48,3,1,3,313,Needs Attention
28702,72,1,1193.45,4,1,3,413,Recent Customers
28703,142,1,2419.06,3,1,3,313,Needs Attention
28704,153,1,2419.06,3,1,3,313,Needs Attention
28705,119,1,777.34,3,1,3,313,Needs Attention
28706,104,1,773.63,3,1,3,313,Needs Attention
28707,655,1,2071.4196,1,1,3,113,Lost Customers
28708,662,1,2071.4196,1,1,3,113,Lost Customers
28709,332,1,2419.06,1,1,3,113,Lost Customers
28710,180,1,33.98,2,1,1,211,Needs Attention
28711,665,1,2071.4196,1,1,3,113,Lost Customers
28712,292,1,2393.06,1,1,3,113,Lost Customers
28713,47,2,3204.5782,4,2,4,424,Big Spender
28714,338,1,2433.04,1,1,3,113,Lost Customers
28715,195,1,588.96,2,1,3,213,Needs Attention
28716,162,1,29.479999999999997,3,1,1,311,Needs Attention
28717,274,1,29.479999999999997,1,1,1,111,Lost Customers
28718,156,1,67.97,3,1,2,312,Needs Attention
28719,359,1,2384.07,1,1,3,113,Lost Customers
28720,361,1,2419.06,1,1,3,113,Lost Customers
28721,91,1,39.980000000000004,3,1,1,311,Needs Attention
28722,189,1,119.97999999999999,2,1,2,212,Needs Attention
28723,300,1,2419.06,1,1,3,113,Lost Customers
28724,646,1,2049.0982,1,1,3,113,Lost Customers
28725,278,1,78.97999999999999,1,1,2,112,Lost Customers
28726,66,1,778.62,4,1,3,413,Recent Customers
28727,611,1,2071.4196,1,1,3,113,Lost Customers
28728,591,1,2049.0982,1,1,3,113,Lost Customers
28729,297,1,2452.04,1,1,3,113,Lost Customers
28730,360,1,23.779999999999998,1,1,1,111,Lost Customers
28731,283,1,2452.04,1,1,3,113,Lost Customers
28732,129,1,2419.06,3,1,3,313,Needs Attention
28733,139,1,2407.04,3,1,3,313,Needs Attention
28734,122,1,2419.06,3,1,3,313,Needs Attention
28735,266,1,2420.34,1,1,3,113,Lost Customers
28736,580,1,2071.4196,1,1,3,113,Lost Customers
28737,350,1,69.99,1,1,2,112,Lost Customers
28738,156,1,60.47,3,1,2,312,Needs Attention
28739,592,1,2049.0982,1,1,3,113,Lost Customers
28740,61,2,3191.9096,4,2,4,424,Big Spender
28741,45,1,1169.46,4,1,3,413,Recent Customers
28742,121,1,2428.05,3,1,3,313,Needs Attention
28743,114,1,78.97999999999999,3,1,2,312,Needs Attention
28744,89,1,776.33,3,1,3,313,Needs Attention
28745,65,1,27.77,4,1,1,411,Recent Customers
28746,296,1,23.779999999999998,1,1,1,111,Lost Customers
28747,250,1,2398.05,2,1,3,213,Needs Attention
28748,198,1,23.779999999999998,2,1,1,211,Needs Attention
28749,586,1,2049.0982,1,1,3,113,Lost Customers
28750,37,2,3213.5681999999997,4,2,4,424,Big Spender
28751,39,2,3240.8796,4,2,4,424,Big Spender
28752,47,1,1155.48,4,1,3,413,Recent Customers
28753,337,1,23.779999999999998,1,1,1,111,Lost Customers
28754,182,1,68.97,2,1,2,212,Needs Attention
28755,232,1,2407.04,2,1,3,213,Needs Attention
28756,57,2,3218.5582,4,2,4,424,Big Spender
28757,371,2,2611.4096,1,2,4,124,Almost Lost
28758,389,2,2603.0681999999997,1,2,4,124,Almost Lost
28759,33,1,69.97,4,1,2,412,Recent Customers
28760,53,1,28.979999999999997,4,1,1,411,Recent Customers
28761,999,1,3578.27,1,1,4,114,Lost Customers
28762,27,1,27.279999999999998,4,1,1,411,Recent Customers
28763,988,1,3578.27,1,1,4,114,Lost Customers
28764,355,1,27.279999999999998,1,1,1,111,Lost Customers
28765,993,1,3578.27,1,1,4,114,Lost Customers
28766,754,1,2443.35,1,1,3,113,Lost Customers
28767,248,1,69.99,2,1,2,212,Needs Attention
28768,89,1,4.99,3,1,1,311,Needs Attention
28769,351,2,4329.61,1,2,4,124,Almost Lost
28770,345,2,4355.61,1,2,4,124,Almost Lost
28771,34,1,69.99,4,1,2,412,Recent Customers
28772,997,1,3578.27,1,1,4,114,Lost Customers
28773,218,1,127.95,2,1,2,212,Needs Attention
28774,997,1,3578.27,1,1,4,114,Lost Customers
28775,989,1,3578.27,1,1,4,114,Lost Customers
28776,198,1,2.29,2,1,1,211,Needs Attention
28777,66,1,53.99,4,1,2,412,Recent Customers
28778,910,1,3578.27,1,1,4,114,Lost Customers
28779,127,1,23.97,3,1,1,311,Needs Attention
28780,230,1,7.95,2,1,1,211,Needs Attention
28781,177,1,2.29,2,1,1,211,Needs Attention
28782,7,1,53.99,4,1,2,412,Recent Customers
28783,276,1,34.99,1,1,1,111,Lost Customers
28784,39,1,43.980000000000004,4,1,1,411,Recent Customers
28785,222,1,34.99,2,1,1,211,Needs Attention
28786,247,1,127.95,2,1,2,212,Needs Attention
28787,125,1,13.98,3,1,1,311,Needs Attention
28788,366,1,8.99,1,1,1,111,Lost Customers
28789,1,1,7.95,4,1,1,411,Recent Customers
28790,1000,1,3578.27,1,1,4,114,Lost Customers
28791,337,1,31.27,1,1,1,111,Lost Customers
28792,998,1,3578.27,1,1,4,114,Lost Customers
28793,342,1,24.99,1,1,1,111,Lost Customers
28794,1000,1,3578.27,1,1,4,114,Lost Customers
28795,988,1,3578.27,1,1,4,114,Lost Customers
28796,302,1,63.970000000000006,1,1,2,112,Lost Customers
28797,985,1,3578.27,1,1,4,114,Lost Customers
28798,704,1,2443.35,1,1,3,113,Lost Customers
28799,985,1,3578.27,1,1,4,114,Lost Customers
28800,83,1,24.99,4,1,1,411,Recent Customers
28801,218,1,27.279999999999998,2,1,1,211,Needs Attention
28802,727,1,2443.35,1,1,3,113,Lost Customers
28803,277,1,27.279999999999998,1,1,1,111,Lost Customers
28804,969,1,3578.27,1,1,4,114,Lost Customers
28805,948,1,3578.27,1,1,4,114,Lost Customers
28806,314,1,63.97,1,1,2,112,Lost Customers
28807,963,1,3578.27,1,1,4,114,Lost Customers
28808,213,1,24.99,2,1,1,211,Needs Attention
28809,299,1,24.99,1,1,1,111,Lost Customers
28810,342,1,78.98,1,1,2,112,Lost Customers
28811,171,1,63.97,2,1,2,212,Needs Attention
28812,168,1,24.99,3,1,1,311,Needs Attention
28813,322,1,37.97,1,1,1,111,Lost Customers
28814,64,1,31.27,4,1,1,411,Recent Customers
28815,72,1,31.27,4,1,1,411,Recent Customers
28816,161,1,27.279999999999998,3,1,1,311,Needs Attention
28817,342,1,69.99,1,1,2,112,Lost Customers
28818,716,1,2181.5625,1,1,3,113,Lost Customers
28819,725,1,2181.5625,1,1,3,113,Lost Customers
28820,952,1,3578.27,1,1,4,114,Lost Customers
28821,962,1,3578.27,1,1,4,114,Lost Customers
28822,943,1,3578.27,1,1,4,114,Lost Customers
28823,951,1,3578.27,1,1,4,114,Lost Customers
28824,951,1,3578.27,1,1,4,114,Lost Customers
28825,968,1,3578.27,1,1,4,114,Lost Customers
28826,945,1,3578.27,1,1,4,114,Lost Customers
28827,971,1,3578.27,1,1,4,114,Lost Customers
28828,319,2,4329.61,1,2,4,124,Almost Lost
28829,973,1,3578.27,1,1,4,114,Lost Customers
28830,957,1,3578.27,1,1,4,114,Lost Customers
28831,953,1,3578.27,1,1,4,114,Lost Customers
28832,724,1,2181.5625,1,1,3,113,Lost Customers
28833,963,1,3578.27,1,1,4,114,Lost Customers
28834,711,1,2443.35,1,1,3,113,Lost Customers
28835,954,1,3578.27,1,1,4,114,Lost Customers
28836,713,1,2443.35,1,1,3,113,Lost Customers
28837,719,1,2181.5625,1,1,3,113,Lost Customers
28838,962,1,3578.27,1,1,4,114,Lost Customers
28839,943,1,3578.27,1,1,4,114,Lost Customers
28840,333,2,4399.1,1,2,4,124,Almost Lost
28841,318,2,4334.6,1,2,4,124,Almost Lost
28842,323,2,4393.58,1,2,4,124,Almost Lost
28843,954,1,3578.27,1,1,4,114,Lost Customers
28844,312,2,4337.56,1,2,4,124,Almost Lost
28845,276,2,4320.62,1,2,4,124,Almost Lost
28846,305,2,4320.62,1,2,4,124,Almost Lost
28847,292,2,4355.61,1,2,4,124,Almost Lost
28848,717,1,2181.5625,1,1,3,113,Lost Customers
28849,956,1,3578.27,1,1,4,114,Lost Customers
28850,725,1,2443.35,1,1,3,113,Lost Customers
28851,955,1,3578.27,1,1,4,114,Lost Customers
28852,965,1,3578.27,1,1,4,114,Lost Customers
28853,971,1,3578.27,1,1,4,114,Lost Customers
28854,266,2,4355.61,1,2,4,124,Almost Lost
28855,198,1,103.46000000000001,2,1,2,212,Needs Attention
28856,961,1,3578.27,1,1,4,114,Lost Customers
28857,968,1,3578.27,1,1,4,114,Lost Customers
28858,236,1,12.940000000000001,2,1,1,211,Needs Attention
28859,245,2,4355.61,2,2,4,224,Big Spender
28860,259,1,28.979999999999997,2,1,1,211,Needs Attention
28861,106,1,28.979999999999997,3,1,1,311,Needs Attention
28862,338,1,24.99,1,1,1,111,Lost Customers
28863,24,1,63.970000000000006,4,1,2,412,Recent Customers
28864,126,1,28.979999999999997,3,1,1,311,Needs Attention
28865,229,1,31.27,2,1,1,211,Needs Attention
28866,276,1,117.96000000000001,1,1,2,112,Lost Customers
28867,216,1,63.970000000000006,2,1,2,212,Needs Attention
28868,36,1,28.979999999999997,4,1,1,411,Recent Customers
28869,270,2,4355.61,1,2,4,124,Almost Lost
28870,268,2,4334.6,1,2,4,124,Almost Lost
28871,274,2,4414.59,1,2,4,124,Almost Lost
28872,324,1,59.980000000000004,1,1,2,112,Lost Customers
28873,8,1,39.980000000000004,4,1,1,411,Recent Customers
28874,252,1,4.99,2,1,1,211,Needs Attention
28875,48,1,39.980000000000004,4,1,1,411,Recent Customers
28876,231,1,2475.95,2,1,3,213,Needs Attention
28877,335,1,12.98,1,1,1,111,Lost Customers
28878,100,1,6.28,3,1,1,311,Needs Attention
28879,200,1,102.96000000000001,2,1,2,212,Needs Attention
28880,296,1,637.96,1,1,3,113,Lost Customers
28881,230,1,39.980000000000004,2,1,1,211,Needs Attention
28882,262,1,7.28,2,1,1,211,Needs Attention
28883,108,1,38.980000000000004,3,1,1,311,Needs Attention
28884,42,1,11.940000000000001,4,1,1,411,Recent Customers
28885,59,2,4470.8896,4,2,4,424,Big Spender
28886,57,1,48.97,4,1,1,411,Recent Customers
28887,153,1,39.980000000000004,3,1,1,311,Needs Attention
28888,42,1,39.980000000000004,4,1,1,411,Recent Customers
28889,167,1,12.940000000000001,3,1,1,311,Needs Attention
28890,207,1,109.97,2,1,2,212,Needs Attention
28891,161,1,38.980000000000004,3,1,1,311,Needs Attention
28892,168,1,21.49,3,1,1,311,Needs Attention
28893,269,1,15.23,1,1,1,111,Lost Customers
28894,65,1,59.980000000000004,4,1,2,412,Recent Customers
28895,10,1,13.98,4,1,1,411,Recent Customers
28896,316,1,21.49,1,1,1,111,Lost Customers
28897,23,1,39.980000000000004,4,1,1,411,Recent Customers
28898,329,1,69.46000000000001,1,1,2,112,Lost Customers
28899,35,1,60.470000000000006,4,1,2,412,Recent Customers
28900,245,1,29.479999999999997,2,1,1,211,Needs Attention
28901,192,1,2443.35,2,1,3,213,Needs Attention
28902,185,1,2529.93,2,1,4,214,Needs Attention
28903,352,1,23.779999999999998,1,1,1,111,Lost Customers
28904,318,2,2848.5782,1,2,4,124,Almost Lost
28905,279,1,13.98,1,1,1,111,Lost Customers
28906,107,1,4.99,3,1,1,311,Needs Attention
28907,129,1,23.779999999999998,3,1,1,311,Needs Attention
28908,362,1,33.43,1,1,1,111,Lost Customers
28909,159,1,7.28,3,1,1,311,Needs Attention
28910,132,1,48.97,3,1,1,311,Needs Attention
28911,178,1,4.99,2,1,1,211,Needs Attention
28912,119,1,54.980000000000004,3,1,2,312,Needs Attention
28913,99,1,23.779999999999998,3,1,1,311,Needs Attention
28914,264,1,27.77,2,1,1,211,Needs Attention
28915,229,1,39.980000000000004,2,1,1,211,Needs Attention
28916,276,1,561.92,1,1,3,113,Lost Customers
28917,28,1,84.47,4,1,2,412,Recent Customers
28918,341,1,23.779999999999998,1,1,1,111,Lost Customers
28919,333,1,4.99,1,1,1,111,Lost Customers
28920,83,1,7.28,4,1,1,411,Recent Customers
28921,313,1,184.48,1,1,2,112,Lost Customers
28922,161,1,29.479999999999997,3,1,1,311,Needs Attention
28923,320,1,2393.06,1,1,3,113,Lost Customers
28924,38,1,4.99,4,1,1,411,Recent Customers
28925,74,1,7.28,4,1,1,411,Recent Customers
28926,77,1,7.28,4,1,1,411,Recent Customers
28927,330,1,2419.06,1,1,3,113,Lost Customers
28928,306,1,2473.05,1,1,3,113,Lost Customers
28929,110,1,7.28,3,1,1,311,Needs Attention
28930,50,1,15.23,4,1,1,411,Recent Customers
28931,226,1,166.28,2,1,2,212,Needs Attention
28932,48,1,93.97,4,1,2,412,Recent Customers
28933,99,1,29.479999999999997,3,1,1,311,Needs Attention
28934,165,1,64.47,3,1,2,312,Needs Attention
28935,317,1,2419.06,1,1,3,113,Lost Customers
28936,322,1,7.28,1,1,1,111,Lost Customers
28937,221,1,7.28,2,1,1,211,Needs Attention
28938,87,1,9.99,4,1,1,411,Recent Customers
28939,332,1,14.98,1,1,1,111,Lost Customers
28940,310,1,2393.06,1,1,3,113,Lost Customers
28941,99,1,69.97,3,1,2,312,Needs Attention
28942,288,1,9.99,1,1,1,111,Lost Customers
28943,212,1,49.97,2,1,1,211,Needs Attention
28944,161,1,23.97,3,1,1,311,Needs Attention
28945,284,1,68.97,1,1,2,112,Lost Customers
28946,29,1,23.97,4,1,1,411,Recent Customers
28947,235,1,14.98,2,1,1,211,Needs Attention
28948,334,1,2419.06,1,1,3,113,Lost Customers
28949,320,1,2473.05,1,1,3,113,Lost Customers
28950,288,1,44.980000000000004,1,1,1,111,Lost Customers
28951,198,1,9.99,2,1,1,211,Needs Attention
28952,309,1,2473.04,1,1,3,113,Lost Customers
28953,312,1,2462.55,1,1,3,113,Lost Customers
28954,285,1,2393.06,1,1,3,113,Lost Customers
28955,32,1,14.98,4,1,1,411,Recent Customers
28956,196,1,14.98,2,1,1,211,Needs Attention
28957,275,1,2419.06,1,1,3,113,Lost Customers
28958,57,1,14.98,4,1,1,411,Recent Customers
28959,281,1,14.98,1,1,1,111,Lost Customers
28960,23,1,49.97,4,1,1,411,Recent Customers
28961,292,1,2478.04,1,1,3,113,Lost Customers
28962,284,1,2477.53,1,1,3,113,Lost Customers
28963,283,1,2398.05,1,1,3,113,Lost Customers
28964,280,1,69.99,1,1,2,112,Lost Customers
28965,85,1,63.97,4,1,2,412,Recent Customers
28966,959,1,3578.27,1,1,4,114,Lost Customers
28967,343,1,8.99,1,1,1,111,Lost Customers
28968,164,1,2.29,3,1,1,311,Needs Attention
28969,262,1,62.980000000000004,2,1,2,212,Needs Attention
28970,85,1,63.970000000000006,4,1,2,412,Recent Customers
28971,357,1,27.279999999999998,1,1,1,111,Lost Customers
28972,157,1,63.970000000000006,3,1,2,312,Needs Attention
28973,93,1,24.99,3,1,1,311,Needs Attention
28974,116,1,24.99,3,1,1,311,Needs Attention
28975,84,1,37.97,4,1,1,411,Recent Customers
28976,260,1,94.47999999999999,2,1,2,212,Needs Attention
28977,244,1,74.98,2,1,2,212,Needs Attention
28978,203,1,63.97,2,1,2,212,Needs Attention
28979,311,1,37.97,1,1,1,111,Lost Customers
28980,253,1,36.93,2,1,1,211,Needs Attention
28981,317,1,27.279999999999998,1,1,1,111,Lost Customers
28982,270,1,27.279999999999998,1,1,1,111,Lost Customers
28983,171,1,63.970000000000006,2,1,2,212,Needs Attention
28984,190,1,28.979999999999997,2,1,1,211,Needs Attention
28985,312,1,53.47,1,1,2,112,Lost Customers
28986,181,1,78.97999999999999,2,1,2,212,Needs Attention
28987,8,1,31.27,4,1,1,411,Recent Customers
28988,972,1,3578.27,1,1,4,114,Lost Customers
28989,952,1,3578.27,1,1,4,114,Lost Customers
28990,954,1,3578.27,1,1,4,114,Lost Customers
28991,306,1,63.97,1,1,2,112,Lost Customers
28992,194,1,78.97999999999999,2,1,2,212,Needs Attention
28993,955,1,3578.27,1,1,4,114,Lost Customers
28994,186,1,24.99,2,1,1,211,Needs Attention
28995,242,1,31.27,2,1,1,211,Needs Attention
28996,166,1,78.97999999999999,3,1,2,312,Needs Attention
28997,970,1,3578.27,1,1,4,114,Lost Customers
28998,343,1,28.979999999999997,1,1,1,111,Lost Customers
28999,188,1,4.99,2,1,1,211,Needs Attention
29000,343,1,7.28,1,1,1,111,Lost Customers
29001,56,1,624.97,4,1,3,413,Recent Customers
29002,316,1,67.93,1,1,2,112,Lost Customers
29003,143,1,4.99,3,1,1,311,Needs Attention
29004,247,2,4320.62,2,2,4,224,Big Spender
29005,330,1,69.99,1,1,2,112,Lost Customers
29006,179,1,151.27,2,1,2,212,Needs Attention
29007,57,1,24.99,4,1,1,411,Recent Customers
29008,950,1,3578.27,1,1,4,114,Lost Customers
29009,199,1,28.979999999999997,2,1,1,211,Needs Attention
29010,951,1,3578.27,1,1,4,114,Lost Customers
29011,221,2,4334.6,2,2,4,224,Big Spender
29012,98,1,78.97999999999999,3,1,2,312,Needs Attention
29013,707,1,2181.5625,1,1,3,113,Lost Customers
29014,359,1,63.97,1,1,2,112,Lost Customers
29015,250,1,24.99,2,1,1,211,Needs Attention
29016,952,1,3578.27,1,1,4,114,Lost Customers
29017,958,1,3578.27,1,1,4,114,Lost Customers
29018,71,1,63.97,4,1,2,412,Recent Customers
29019,241,2,4355.61,2,2,4,224,Big Spender
29020,216,1,13.98,2,1,1,211,Needs Attention
29021,180,1,69.99,2,1,2,212,Needs Attention
29022,121,1,63.97,3,1,2,312,Needs Attention
29023,109,1,35.23,3,1,1,311,Needs Attention
29024,7,1,31.27,4,1,1,411,Recent Customers
29025,340,1,27.279999999999998,1,1,1,111,Lost Customers
29026,164,1,24.99,3,1,1,311,Needs Attention
29027,45,1,574.98,4,1,3,413,Recent Customers
29028,110,1,7.28,3,1,1,311,Needs Attention
29029,68,1,29.479999999999997,4,1,1,411,Recent Customers
29030,40,1,39.980000000000004,4,1,1,411,Recent Customers
29031,80,1,64.47,4,1,2,412,Recent Customers
29032,232,2,4389.59,2,2,4,224,Big Spender
29033,229,1,31.27,2,1,1,211,Needs Attention
29034,228,1,190.27,2,1,2,212,Needs Attention
29035,44,1,28.979999999999997,4,1,1,411,Recent Customers
29036,29,1,74.98,4,1,2,412,Recent Customers
29037,267,1,69.99,1,1,2,112,Lost Customers
29038,41,1,6.28,4,1,1,411,Recent Customers
29039,92,1,4.99,3,1,1,311,Needs Attention
29040,357,1,39.980000000000004,1,1,1,111,Lost Customers
29041,35,1,628.45,4,1,3,413,Recent Customers
29042,383,1,2420.34,1,1,3,113,Lost Customers
29043,378,1,2447.05,1,1,3,113,Lost Customers
29044,239,2,4320.62,2,2,4,224,Big Spender
29045,280,1,89.97,1,1,2,112,Lost Customers
29046,196,1,31.27,2,1,1,211,Needs Attention
29047,185,1,51.46,2,1,2,212,Needs Attention
29048,222,2,4355.61,2,2,4,224,Big Spender
29049,299,1,113.46000000000001,1,1,2,112,Lost Customers
29050,50,1,63.47,4,1,2,412,Recent Customers
29051,148,1,3.99,3,1,1,311,Needs Attention
29052,303,1,38.980000000000004,1,1,1,111,Lost Customers
29053,259,1,38.980000000000004,2,1,1,211,Needs Attention
29054,227,1,751.34,2,1,3,213,Needs Attention
29055,243,1,765.32,2,1,3,213,Needs Attention
29056,963,1,3578.27,1,1,4,114,Lost Customers
29057,225,1,8.99,2,1,1,211,Needs Attention
29058,967,1,3578.27,1,1,4,114,Lost Customers
29059,947,1,3578.27,1,1,4,114,Lost Customers
29060,953,1,3578.27,1,1,4,114,Lost Customers
29061,50,1,3.99,4,1,1,411,Recent Customers
29062,226,1,742.35,2,1,3,213,Needs Attention
29063,236,1,801.83,2,1,3,213,Needs Attention
29064,222,1,815.8100000000001,2,1,3,213,Needs Attention
29065,230,1,777.34,2,1,3,213,Needs Attention
29066,196,1,539.99,2,1,3,213,Needs Attention
29067,175,1,539.99,2,1,3,213,Needs Attention
29068,240,1,751.34,2,1,3,213,Needs Attention
29069,219,1,756.33,2,1,3,213,Needs Attention
29070,944,1,3578.27,1,1,4,114,Lost Customers
29071,258,1,69.99,2,1,2,212,Needs Attention
29072,36,1,128.97,4,1,2,412,Recent Customers
29073,274,1,38.980000000000004,1,1,1,111,Lost Customers
29074,235,1,67.49,2,1,2,212,Needs Attention
29075,302,1,67.49,1,1,2,112,Lost Customers
29076,44,1,3.99,4,1,1,411,Recent Customers
29077,83,1,63.970000000000006,4,1,2,412,Recent Customers
29078,164,1,63.97,3,1,2,312,Needs Attention
29079,366,1,102.48,1,1,2,112,Lost Customers
29080,188,1,777.34,2,1,3,213,Needs Attention
29081,189,1,742.35,2,1,3,213,Needs Attention
29082,213,1,742.35,2,1,3,213,Needs Attention
29083,125,1,3.99,3,1,1,311,Needs Attention
29084,212,1,742.35,2,1,3,213,Needs Attention
29085,196,1,777.34,2,1,3,213,Needs Attention
29086,203,1,805.33,2,1,3,213,Needs Attention
29087,168,1,810.32,3,1,3,313,Needs Attention
29088,176,1,756.33,2,1,3,213,Needs Attention
29089,297,1,6.28,1,1,1,111,Lost Customers
29090,155,1,778.62,3,1,3,313,Needs Attention
29091,178,1,756.33,2,1,3,213,Needs Attention
29092,244,1,6.28,2,1,1,211,Needs Attention
29093,163,1,28.479999999999997,3,1,1,311,Needs Attention
29094,171,1,796.34,2,1,3,213,Needs Attention
29095,174,1,777.34,2,1,3,213,Needs Attention
29096,175,1,574.98,2,1,3,213,Needs Attention
29097,162,1,548.98,3,1,3,313,Needs Attention
29098,180,1,628.97,2,1,3,213,Needs Attention
29099,129,1,548.98,3,1,3,313,Needs Attention
29100,61,1,102.96000000000001,4,1,2,412,Recent Customers
29101,90,1,7.28,3,1,1,311,Needs Attention
29102,303,1,2384.07,1,1,3,113,Lost Customers
29103,303,1,2419.06,1,1,3,113,Lost Customers
29104,84,1,78.97999999999999,4,1,2,412,Recent Customers
29105,290,1,6.28,1,1,1,111,Lost Customers
29106,947,1,3578.27,1,1,4,114,Lost Customers
29107,285,1,162.99,1,1,2,112,Lost Customers
29108,962,1,3578.27,1,1,4,114,Lost Customers
29109,273,1,6.28,1,1,1,111,Lost Customers
29110,956,1,3578.27,1,1,4,114,Lost Customers
29111,236,2,4389.59,2,2,4,224,Big Spender
29112,263,1,6.28,2,1,1,211,Needs Attention
29113,280,1,2453.04,1,1,3,113,Lost Customers
29114,291,1,2384.07,1,1,3,113,Lost Customers
29115,291,1,2407.04,1,1,3,113,Lost Customers
29116,296,1,17.27,1,1,1,111,Lost Customers
29117,240,1,9.99,2,1,1,211,Needs Attention
